,UID,payment_date,amount,YEAR,MONTH,DAY
30292,1600368,2019-05-18 06:43:40,500,2018,3,18
30293,1600368,2019-08-13 09:11:24,500,2018,6,13
30295,1600368,2019-06-18 00:22:19,750,2018,4,18
30296,1600368,2019-06-24 07:04:52,500,2018,4,24
30303,1600368,2019-04-12 04:06:59,400,2018,2,10
30304,1600368,2018-04-18 19:51:54,350,2017,2,16
30305,1600368,2018-04-23 07:01:42,300,2017,2,21
30308,1600368,2018-06-29 07:16:48,350,2017,4,29
30309,1600368,2018-07-11 06:48:25,300,2017,5,11
30313,1603344,2018-12-13 11:25:52,500,2017,10,13
30344,27912720,2019-05-18 05:10:52,300,2018,3,18
30345,27912720,2019-05-18 05:11:55,300,2018,3,18
30392,27912720,2018-04-03 20:52:43,500,2017,2,1
30394,27912720,2018-12-08 17:44:22,500,2017,10,8
30398,27912720,2018-10-18 05:54:58,300,2017,8,18
30399,27912720,2018-03-10 08:26:37,450,2017,1,8
30402,27912720,2018-03-31 00:46:41,500,2017,1,29
30409,38069920,2019-09-12 17:46:02,300,2018,7,13
30410,38069920,2019-10-14 17:45:28,500,2018,8,14
30411,38087680,2019-11-08 02:29:21,50,2018,9,8
30412,38368320,2018-07-27 06:06:21,150,2017,5,27
30413,38368320,2018-09-05 22:15:27,150,2017,7,6
30414,38368320,2019-04-08 01:49:31,150,2018,2,6
30415,38368320,2019-03-10 23:13:07,150,2018,1,8
30416,38368320,2019-06-20 07:08:34,150,2018,4,20
30417,38368320,2019-11-06 04:42:03,150,2018,9,6
30418,38368320,2019-10-06 06:58:20,150,2018,8,6
30422,10315616,2018-09-11 07:56:40,450,2017,7,12
30423,10315616,2018-09-11 08:07:43,450,2017,7,12
30430,10315616,2019-09-05 06:53:37,400,2018,7,6
30431,10315616,2019-03-23 22:27:34,300,2018,1,21
30434,10315616,2019-10-01 08:29:56,350,2018,8,1
30438,10315616,2019-03-03 20:21:35,300,2018,1,1
30442,10315616,2019-05-16 07:30:50,500,2018,3,16
30444,45212599,2018-08-08 05:40:11,300,2017,6,8
30446,45212599,2018-08-22 04:31:16,300,2017,6,22
30448,45212599,2018-08-27 01:06:23,300,2017,6,27
30450,45212599,2019-09-04 03:25:10,50,2018,7,5
30451,45212599,2019-09-04 03:31:07,50,2018,7,5
30453,45212599,2018-10-20 10:24:02,50,2017,8,20
30455,45212599,2019-07-09 03:47:16,300,2018,5,9
30457,45212599,2019-11-03 23:54:41,300,2018,9,3
30458,45212599,2018-09-04 10:23:04,50,2017,7,5
30462,45212599,2018-10-01 06:06:41,150,2017,8,1
30465,2885056,2018-07-31 11:02:12,500,2017,5,31
30469,2885056,2018-09-29 22:22:12,500,2017,7,30
30473,2885056,2019-11-29 19:43:28,150,2018,9,29
30476,2885056,2019-03-28 07:11:14,150,2018,1,26
30477,2885056,2019-01-26 21:13:21,500,2017,11,26
30478,2885056,2019-01-28 06:48:13,500,2017,11,28
30479,2885056,2019-01-31 09:54:56,500,2017,12,1
30484,2885056,2019-04-30 09:32:54,500,2018,2,28
30488,2885056,2018-06-22 07:36:56,150,2017,4,22
30489,2885056,2018-06-23 07:42:05,300,2017,4,23
30491,2885056,2018-12-30 09:43:26,150,2017,10,30
30495,2885056,2018-12-04 10:30:44,500,2017,10,4
30497,2885056,2018-05-07 02:23:47,300,2017,3,7
30498,2885056,2018-05-13 04:47:02,150,2017,3,13
30500,2885056,2018-10-15 18:40:15,500,2017,8,15
30501,2885056,2018-10-15 18:41:47,500,2017,8,15
30503,2885056,2018-10-20 10:14:49,500,2017,8,20
30505,2885056,2018-03-27 09:48:59,500,2017,1,25
30509,26734752,2019-03-05 09:12:22,500,2018,1,3
30512,26734752,2019-10-13 03:43:25,150,2018,8,13
30513,26734752,2019-10-26 01:09:29,150,2018,8,26
30514,26734752,2019-07-13 22:27:52,350,2018,5,13
30515,26734752,2019-10-05 04:31:10,500,2018,8,5
30518,26734752,2019-10-09 21:31:53,500,2018,8,9
30521,26734752,2019-06-11 07:52:51,750,2018,4,11
30522,26734752,2019-06-11 07:53:45,450,2018,4,11
30523,26734752,2019-06-11 07:54:44,150,2018,4,11
30525,26734752,2019-11-17 04:09:00,150,2018,9,17
30527,26734752,2019-06-05 22:52:11,750,2018,4,5
30538,26734752,2019-03-27 07:39:48,750,2018,1,25
30543,26734752,2019-07-12 08:04:32,500,2018,5,12
30545,26734752,2019-06-04 07:58:07,450,2018,4,4
30546,26734752,2019-06-04 07:59:01,750,2018,4,4
30547,26734752,2019-06-04 07:59:54,750,2018,4,4
30548,26734752,2019-06-04 21:01:10,750,2018,4,4
30549,26734752,2019-06-04 21:02:24,750,2018,4,4
30550,26734752,2019-04-12 05:30:35,500,2018,2,10
30560,26734752,2019-04-06 05:01:02,750,2018,2,4
30562,26734752,2019-04-24 00:48:41,500,2018,2,22
30563,26734752,2019-05-01 03:10:21,500,2018,3,1
30574,27236544,2019-11-06 02:47:37,500,2018,9,6
30575,27236544,2019-11-06 02:48:03,150,2018,9,6
30576,27236544,2019-11-06 02:48:40,50,2018,9,6
30577,27236544,2019-07-30 07:59:20,600,2018,5,30
30580,27236544,2019-09-30 07:04:47,900,2018,7,31
30582,27236544,2019-09-30 07:12:54,90,2018,7,31
30589,34175536,2018-09-16 10:31:26,50,2017,7,17
30590,34175536,2018-09-16 10:36:12,50,2017,7,17
30591,34175536,2018-09-16 10:39:59,50,2017,7,17
30592,34175536,2018-09-16 10:43:15,50,2017,7,17
30593,34175536,2018-09-16 10:45:59,50,2017,7,17
30594,34175536,2018-09-16 15:01:45,50,2017,7,17
30595,34175536,2019-10-15 22:45:20,50,2018,8,15
30596,34175536,2019-10-15 22:47:43,50,2018,8,15
30597,34175536,2019-10-15 22:49:17,50,2018,8,15
30598,34175536,2019-05-04 18:14:05,50,2018,3,4
30599,34175536,2019-04-11 09:42:36,50,2018,2,9
30600,34175536,2019-03-22 07:30:33,50,2018,1,20
30601,34175536,2019-03-25 11:32:56,50,2018,1,23
30602,34175536,2019-03-25 11:39:00,50,2018,1,23
30603,34175536,2019-07-06 12:58:26,50,2018,5,6
30604,34175536,2019-01-24 12:21:50,50,2017,11,24
30605,34175536,2019-05-04 18:10:01,50,2018,3,4
30606,34175536,2019-05-04 18:12:27,50,2018,3,4
30607,34175536,2019-05-04 18:14:05,50,2018,3,4
30608,34175536,2019-05-04 18:10:01,50,2018,3,4
30609,34175536,2019-05-04 18:12:27,50,2018,3,4
30610,34175536,2018-09-16 21:43:48,50,2017,7,17
30611,34175536,2019-02-23 09:53:11,50,2017,12,24
30612,34175536,2019-02-23 09:56:42,50,2017,12,24
30613,34175536,2019-02-23 10:00:04,50,2017,12,24
30614,34175536,2019-01-24 11:45:14,50,2017,11,24
30615,34175536,2019-01-24 12:18:16,50,2017,11,24
30616,34463136,2018-09-05 05:06:35,150,2017,7,6
30617,34463136,2018-09-06 03:46:33,500,2017,7,7
30618,34463136,2018-09-07 05:03:43,500,2017,7,8
30619,34463136,2018-09-08 01:41:03,300,2017,7,9
30620,34463136,2018-09-11 02:11:34,300,2017,7,12
30621,34463136,2018-09-13 02:13:55,500,2017,7,14
30623,34463136,2019-10-15 04:00:57,400,2018,8,15
30624,34463136,2019-10-18 21:19:27,500,2018,8,18
30625,34463136,2019-10-21 04:59:02,300,2018,8,21
30626,34463136,2019-10-22 02:53:36,300,2018,8,22
30627,34463136,2019-10-23 04:53:09,500,2018,8,23
30628,34463136,2019-09-12 05:34:52,500,2018,7,13
30630,34463136,2019-10-09 05:22:57,500,2018,8,9
30631,34463136,2019-10-10 01:47:05,300,2018,8,10
30633,34463136,2019-10-11 20:32:20,500,2018,8,11
30636,34463136,2019-09-07 19:33:07,300,2018,7,8
30637,34463136,2019-09-08 07:00:24,300,2018,7,9
30638,34463136,2019-09-09 01:46:01,500,2018,7,10
30639,34463136,2019-09-10 06:33:33,300,2018,7,11
30641,34463136,2019-09-16 02:34:03,750,2018,7,17
30642,34463136,2019-09-17 04:50:40,500,2018,7,18
30644,34463136,2019-09-19 04:08:00,500,2018,7,20
30645,34463136,2019-09-23 05:11:14,300,2018,7,24
30646,34463136,2019-09-02 02:32:09,300,2018,7,3
30647,34463136,2019-09-03 07:04:16,400,2018,7,4
30648,34463136,2019-09-04 06:58:01,500,2018,7,5
30649,34463136,2019-09-05 03:48:54,300,2018,7,6
30651,34463136,2019-09-14 07:02:43,500,2018,7,15
30653,34463136,2019-10-08 01:53:08,500,2018,8,8
30654,34463136,2019-04-27 06:41:12,400,2018,2,25
30656,34463136,2019-04-28 07:24:13,500,2018,2,26
30657,34463136,2019-09-01 05:13:17,150,2018,7,2
30658,34463136,2019-10-18 05:14:25,300,2018,8,18
30659,34463136,2019-08-26 07:33:02,150,2018,6,26
30660,34463136,2019-08-27 05:05:14,500,2018,6,27
30661,34463136,2019-08-28 04:56:10,400,2018,6,28
30662,34463136,2019-10-04 21:58:48,300,2018,8,4
30663,34463136,2019-10-05 22:06:46,750,2018,8,5
30664,34463136,2019-07-21 04:14:16,750,2018,5,21
30665,34463136,2019-07-22 05:03:57,450,2018,5,22
30666,34463136,2019-07-23 01:51:27,500,2018,5,23
30667,34463136,2019-07-24 04:25:40,300,2018,5,24
30668,34463136,2019-07-26 03:40:11,400,2018,5,26
30669,34463136,2019-07-27 01:35:16,400,2018,5,27
30670,34463136,2019-07-16 04:57:20,300,2018,5,16
30671,34463136,2019-07-17 04:03:12,500,2018,5,17
30672,34463136,2019-07-18 04:08:57,500,2018,5,18
30673,34463136,2019-07-19 05:17:14,500,2018,5,19
30675,34463136,2019-07-20 06:33:59,300,2018,5,20
30676,34463136,2019-06-05 17:50:16,450,2018,4,5
30677,34463136,2019-06-06 19:52:17,750,2018,4,6
30678,34463136,2019-06-08 07:48:18,300,2018,4,8
30679,34463136,2019-06-09 04:02:22,150,2018,4,9
30680,34463136,2019-06-10 01:36:38,150,2018,4,10
30681,34463136,2019-07-15 03:57:12,400,2018,5,15
30682,34463136,2019-07-06 17:49:49,450,2018,5,6
30683,34463136,2019-07-09 06:46:21,300,2018,5,9
30684,34463136,2019-07-12 03:43:20,300,2018,5,12
30685,34463136,2019-05-24 01:41:38,750,2018,3,24
30686,34463136,2019-09-24 04:49:52,500,2018,7,25
30687,34463136,2019-09-26 01:39:13,500,2018,7,27
30688,34463136,2019-09-28 16:45:20,500,2018,7,29
30689,34463136,2019-09-30 02:18:11,300,2018,7,31
30690,34463136,2019-10-01 02:35:31,300,2018,8,1
30691,34463136,2019-10-03 01:56:54,500,2018,8,3
30693,34463136,2019-07-06 03:46:27,750,2018,5,6
30694,34463136,2019-07-03 03:44:43,450,2018,5,3
30696,34463136,2019-08-17 00:20:28,500,2018,6,17
30697,34463136,2019-09-27 01:09:28,300,2018,7,28
30698,34463136,2019-09-27 18:30:37,300,2018,7,28
30699,34463136,2019-09-28 05:22:01,300,2018,7,29
30701,34463136,2019-06-27 03:47:42,500,2018,4,27
30704,34463136,2019-07-01 01:59:50,750,2018,5,1
30705,34463136,2019-07-02 07:12:41,300,2018,5,2
30707,34463136,2019-06-21 06:15:48,450,2018,4,21
30710,34463136,2019-06-22 18:22:07,450,2018,4,22
30711,34463136,2019-06-24 03:58:44,300,2018,4,24
30712,34463136,2019-06-14 05:46:47,300,2018,4,14
30713,34463136,2019-06-15 00:54:24,450,2018,4,15
30714,34463136,2019-06-15 17:28:03,500,2018,4,15
30715,34463136,2019-06-17 01:49:56,450,2018,4,17
30716,34463136,2019-06-18 01:39:36,300,2018,4,18
30717,34463136,2019-06-20 04:14:54,300,2018,4,20
30718,34463136,2019-07-29 04:39:50,400,2018,5,29
30719,34463136,2019-07-31 05:27:08,350,2018,5,31
30720,34463136,2019-08-03 01:49:50,300,2018,6,3
30721,34463136,2019-08-05 04:10:54,300,2018,6,5
30722,34463136,2019-08-07 03:55:30,400,2018,6,7
30723,34463136,2019-06-13 03:33:24,750,2018,4,13
30724,34463136,2019-08-22 02:12:35,500,2018,6,22
30725,34463136,2019-08-23 09:11:24,500,2018,6,23
30726,34463136,2019-08-23 20:08:58,300,2018,6,23
30727,34463136,2019-08-25 00:36:44,300,2018,6,25
30728,34463136,2019-07-13 02:11:46,300,2018,5,13
30729,34463136,2019-07-28 04:27:55,450,2018,5,28
30730,34463136,2019-06-04 20:47:52,750,2018,4,4
30731,34463136,2019-06-05 01:56:51,300,2018,4,5
30732,34463136,2019-08-12 05:23:49,350,2018,6,12
30733,34463136,2019-08-18 08:27:53,750,2018,6,18
30734,34463136,2019-08-21 04:02:48,450,2018,6,21
30735,34463136,2019-08-21 06:28:45,150,2018,6,21
30736,34463136,2019-05-25 18:28:18,450,2018,3,25
30737,34463136,2019-05-26 05:39:57,450,2018,3,26
30738,34463136,2019-05-28 04:08:47,450,2018,3,28
30739,34463136,2019-06-01 05:32:17,500,2018,4,1
30740,34463136,2019-06-03 21:20:38,500,2018,4,3
30742,34463136,2019-05-18 22:30:15,750,2018,3,18
30743,34463136,2019-05-19 07:58:19,300,2018,3,19
30744,34463136,2019-05-21 01:34:30,300,2018,3,21
30745,34463136,2019-05-21 04:53:48,450,2018,3,21
30746,34463136,2019-05-22 02:06:53,150,2018,3,22
30748,34463136,2019-05-14 01:52:36,300,2018,3,14
30749,34463136,2019-05-15 03:55:26,450,2018,3,15
30750,34463136,2019-05-16 04:37:10,450,2018,3,16
30751,34463136,2019-05-17 04:44:19,750,2018,3,17
30752,34463136,2019-05-17 21:40:40,500,2018,3,17
30753,34463136,2019-05-18 09:18:11,750,2018,3,18
30754,34463136,2019-05-07 08:13:34,300,2018,3,7
30756,34463136,2019-05-10 10:31:47,750,2018,3,10
30757,34463136,2019-05-11 07:13:24,300,2018,3,11
30758,34463136,2019-05-12 01:27:15,450,2018,3,12
30759,34463136,2019-05-13 05:10:32,150,2018,3,13
30760,34463136,2019-05-02 01:59:14,300,2018,3,2
30761,34463136,2019-05-03 05:46:53,150,2018,3,3
30762,34463136,2019-05-03 23:30:46,400,2018,3,3
30763,34463136,2019-05-04 19:36:52,750,2018,3,4
30764,34463136,2019-05-05 08:13:09,300,2018,3,5
30765,34463136,2019-05-06 08:04:41,300,2018,3,6
30766,34463136,2019-05-05 08:13:09,300,2018,3,5
30767,34463136,2019-05-06 08:04:41,300,2018,3,6
30768,34463136,2019-05-07 08:13:34,300,2018,3,7
30770,34463136,2019-05-10 10:31:47,750,2018,3,10
30771,34463136,2019-05-11 07:13:24,300,2018,3,11
30773,34463136,2019-05-01 06:07:08,450,2018,3,1
30774,34463136,2019-05-01 07:25:46,150,2018,3,1
30775,34463136,2019-05-02 01:59:14,300,2018,3,2
30776,34463136,2019-05-03 05:46:53,150,2018,3,3
30777,34463136,2019-05-04 19:36:52,750,2018,3,4
30779,34463136,2018-03-17 01:25:29,500,2017,1,15
30782,34463136,2019-04-30 04:06:59,750,2018,2,28
30785,34463136,2018-05-11 21:27:05,500,2017,3,11
30786,34463136,2018-05-14 02:19:52,500,2017,3,14
30787,34463136,2018-05-15 02:13:29,500,2017,3,15
30788,34463136,2018-05-16 00:34:56,150,2017,3,16
30789,34463136,2018-05-18 05:10:48,150,2017,3,18
30790,34463136,2018-04-19 01:08:46,150,2017,2,17
30791,34463136,2018-04-22 02:11:22,300,2017,2,20
30792,34463136,2018-04-24 02:32:10,150,2017,2,22
30793,34463136,2018-04-28 21:26:44,500,2017,2,26
30794,34463136,2018-05-03 04:27:17,150,2017,3,3
30796,34463136,2018-04-11 06:08:54,500,2017,2,9
30800,34463136,2018-04-16 07:36:54,300,2017,2,14
30801,34463136,2018-04-16 07:37:44,500,2017,2,14
30803,34463136,2018-04-03 20:16:01,500,2017,2,1
30804,34463136,2018-04-05 07:04:49,150,2017,2,3
30805,34463136,2018-04-07 01:28:03,300,2017,2,5
30808,34463136,2018-03-25 05:48:42,300,2017,1,23
30809,34463136,2018-03-27 01:28:44,500,2017,1,25
30812,34463136,2018-03-31 21:38:22,500,2017,1,29
30816,34463136,2018-03-21 02:13:25,300,2017,1,19
30817,34463136,2018-03-22 03:05:27,150,2017,1,20
30818,34463136,2018-03-23 06:06:40,150,2017,1,21
30819,34463136,2018-03-23 06:07:30,350,2017,1,21
30820,34463136,2018-09-20 01:48:24,300,2017,7,21
30821,34463136,2018-03-03 23:33:18,500,2017,1,1
30822,34463136,2018-03-06 05:03:32,500,2017,1,4
30824,34463136,2018-03-11 02:52:12,500,2017,1,9
30825,34463136,2018-03-12 01:50:56,300,2017,1,10
30896,43613920,2019-04-22 00:49:10,150,2018,2,20
30897,43613920,2019-08-21 01:44:03,150,2018,6,21
30898,43613920,2019-06-08 08:50:40,150,2018,4,8
30899,43613920,2019-11-08 23:05:25,150,2018,9,8
30900,43613920,2019-09-06 23:10:57,300,2018,7,7
30901,43613920,2019-10-14 01:53:00,150,2018,8,14
30902,16940064,2019-06-07 04:07:01,50,2018,4,7
30903,16940064,2019-11-08 11:42:24,90,2018,9,8
30904,16940064,2019-10-05 12:52:48,50,2018,8,5
30905,16940064,2019-09-07 04:13:38,150,2018,7,8
30906,37018144,2018-08-30 19:01:39,500,2017,6,30
30910,37018144,2018-05-20 09:23:21,500,2017,3,20
30911,37018144,2018-06-16 07:49:59,500,2017,4,16
30912,37018144,2019-11-14 20:03:55,500,2018,9,14
30917,37018144,2019-10-28 08:50:18,500,2018,8,28
30921,37018144,2019-07-08 13:58:21,500,2018,5,8
30922,37018144,2019-06-06 04:09:44,300,2018,4,6
30923,37018144,2018-07-17 00:01:20,450,2017,5,17
30924,37018144,2018-07-07 21:37:30,500,2017,5,7
30925,37018144,2019-05-11 06:18:32,500,2018,3,11
30926,37018144,2019-05-11 06:18:32,500,2018,3,11
30927,37018144,2019-05-15 11:06:18,500,2018,3,15
30932,44290272,2018-04-11 20:41:24,500,2017,2,9
30933,44290272,2018-05-19 19:14:24,500,2017,3,19
30937,44290272,2018-06-10 03:04:30,500,2017,4,10
30940,44290272,2018-07-16 01:30:41,150,2017,5,16
30984,44340416,2018-12-08 03:38:11,500,2017,10,8
31040,5910912,2018-12-08 22:19:52,500,2017,10,8
31046,16056512,2018-03-11 06:22:22,500,2017,1,9
31047,16056512,2018-11-13 08:57:14,150,2017,9,13
31048,16056512,2018-04-07 07:44:26,500,2017,2,5
31049,16056512,2018-04-17 08:22:10,500,2017,2,15
31050,16056512,2018-05-18 16:14:41,500,2017,3,18
31051,16056512,2018-06-13 07:48:11,500,2017,4,13
31061,19477056,2018-03-30 19:48:11,500,2017,1,28
31063,19477056,2018-12-09 17:27:58,500,2017,10,9
31066,19477056,2019-11-17 07:01:37,500,2018,9,17
31127,33724352,2018-05-12 21:00:31,500,2017,3,12
31141,45327333,2018-11-14 23:52:47,500,2017,9,14
31147,45327333,2019-10-11 20:12:28,150,2018,8,11
31148,45327333,2019-08-09 06:13:39,300,2018,6,9
31149,45327333,2019-04-17 19:15:08,50,2018,2,15
31150,45327333,2019-09-19 08:41:17,300,2018,7,20
31151,45327333,2019-09-22 06:17:57,350,2018,7,23
31153,45327333,2019-10-11 20:04:41,500,2018,8,11
31154,45327333,2019-10-03 06:49:03,500,2018,8,3
31155,45327333,2019-07-08 22:40:09,300,2018,5,8
31156,45327333,2019-06-06 02:09:31,150,2018,4,6
31158,45327333,2019-06-11 06:39:18,500,2018,4,11
31159,45327333,2019-08-09 06:08:08,350,2018,6,9
31160,45327333,2019-06-18 08:02:26,150,2018,4,18
31161,45327333,2019-07-03 07:48:02,500,2018,5,3
31162,45327333,2019-07-03 07:57:39,300,2018,5,3
31163,45327333,2019-10-01 23:04:21,500,2018,8,1
31166,45327333,2019-05-16 23:07:50,150,2018,3,16
31167,45327333,2019-05-16 23:14:38,150,2018,3,16
31168,45327333,2019-05-16 23:27:11,50,2018,3,16
31169,45327333,2019-05-17 05:23:22,150,2018,3,17
31170,45327333,2019-07-31 06:59:09,400,2018,5,31
31171,45327333,2019-06-12 05:14:55,50,2018,4,12
31172,45327333,2019-05-01 19:54:28,450,2018,3,1
31173,45327333,2019-05-12 06:59:49,150,2018,3,12
31174,45327333,2019-04-03 19:15:27,150,2018,2,1
31176,45327333,2019-04-16 04:00:40,50,2018,2,14
31177,45327333,2019-04-16 19:30:57,150,2018,2,14
31178,45327333,2019-02-27 03:04:59,150,2017,12,28
31179,45327333,2019-04-21 21:43:46,50,2018,2,19
31181,45327333,2019-05-01 19:53:48,150,2018,3,1
31182,45327333,2019-05-01 19:54:28,450,2018,3,1
31183,45327333,2019-05-01 19:53:48,150,2018,3,1
31188,45327333,2018-11-30 04:26:21,500,2017,9,30
31189,45327333,2019-02-27 03:02:09,50,2017,12,28
31191,14707056,2018-09-21 19:39:50,200,2017,7,22
31199,14707056,2019-09-20 09:02:50,200,2018,7,21
31202,14707056,2019-11-10 21:10:49,200,2018,9,10
31206,14707056,2019-08-26 20:52:12,200,2018,6,26
31207,14707056,2018-12-24 20:16:47,500,2017,10,24
31210,14707056,2019-02-10 09:54:41,200,2017,12,11
31211,14707056,2019-06-11 09:17:47,900,2018,4,11
31214,14707056,2018-06-26 10:38:24,600,2017,4,26
31216,14707056,2018-07-06 09:47:58,200,2017,5,6
31219,14707056,2018-11-21 11:59:27,600,2017,9,21
31221,14707056,2018-05-09 01:55:49,600,2017,3,9
31222,14707056,2018-05-09 02:02:01,150,2017,3,9
31224,14707056,2018-05-12 01:22:52,600,2017,3,12
31230,24040240,2019-08-07 17:05:23,300,2018,6,7
31232,24040240,2019-11-05 00:09:16,300,2018,9,5
31233,24040240,2019-04-14 04:22:51,500,2018,2,12
31234,24040240,2019-03-25 23:58:52,500,2018,1,23
31235,24040240,2019-02-13 00:41:34,500,2017,12,14
31237,32650640,2018-10-01 04:01:11,150,2017,8,1
31238,32650640,2018-10-25 22:39:06,500,2017,8,25
31239,32650640,2018-11-17 04:53:52,500,2017,9,17
31240,32650640,2018-12-07 04:03:40,300,2017,10,7
31241,32650640,2018-04-29 21:22:58,500,2017,2,27
31242,32650640,2018-05-10 06:38:44,500,2017,3,10
31243,32650640,2018-06-24 04:20:03,300,2017,4,24
31244,32650640,2018-07-02 06:29:40,500,2017,5,2
31245,32650640,2019-02-11 05:47:31,500,2017,12,12
31246,32650640,2019-07-12 04:01:13,500,2018,5,12
31247,32650640,2019-11-12 23:01:57,500,2018,9,12
31248,32650640,2019-09-22 03:55:27,500,2018,7,23
31249,29722768,2018-08-19 05:25:03,400,2017,6,19
31250,29722768,2018-09-20 06:57:24,150,2017,7,21
31251,29722768,2018-09-20 06:59:56,500,2017,7,21
31252,29722768,2018-11-21 07:14:15,350,2017,9,21
31253,29722768,2018-11-21 07:16:37,500,2017,9,21
31254,29722768,2018-04-21 00:29:12,150,2017,2,19
31255,29722768,2019-03-08 02:04:52,150,2018,1,6
31256,29722768,2019-10-12 03:50:26,350,2018,8,12
31257,29722768,2019-02-24 02:30:05,300,2017,12,25
31258,29722768,2019-02-28 03:51:33,300,2017,12,29
31259,29722768,2019-02-13 07:37:26,750,2017,12,14
31260,29722768,2019-02-13 07:39:54,150,2017,12,14
31261,29722768,2019-01-31 05:13:52,500,2017,12,1
31262,29722768,2019-01-31 05:16:01,300,2017,12,1
31263,29722768,2018-04-21 00:34:01,500,2017,2,19
31264,29722768,2018-05-11 03:31:23,300,2017,3,11
31265,29722768,2018-05-12 02:58:30,350,2017,3,12
31266,29722768,2018-06-08 05:32:12,400,2017,4,8
31267,29722768,2018-12-26 01:29:27,500,2017,10,26
31268,29722768,2018-12-26 01:32:07,300,2017,10,26
31269,45389658,2018-04-21 15:26:49,50,2017,2,19
31270,45389658,2018-12-24 06:04:17,150,2017,10,24
31271,45389658,2019-05-01 06:27:56,300,2018,3,1
31272,45389658,2019-01-05 04:36:25,50,2017,11,5
31273,45389658,2019-01-05 04:49:45,300,2017,11,5
31274,45389658,2019-09-24 05:45:25,150,2018,7,25
31275,45389658,2019-06-06 23:16:24,500,2018,4,6
31276,45389658,2019-11-03 05:21:00,150,2018,9,3
31277,45389658,2019-11-23 00:12:56,150,2018,9,23
31303,45393605,2019-11-19 22:30:15,600,2018,9,19
31316,45393605,2019-09-30 00:46:17,900,2018,7,31
31351,45394946,2019-07-30 00:25:46,300,2018,5,30
31352,45394946,2019-10-03 00:21:02,150,2018,8,3
31353,45394946,2019-07-12 05:29:29,300,2018,5,12
31354,45396308,2018-03-05 04:26:50,500,2017,1,3
31355,45396308,2018-03-05 20:06:58,150,2017,1,3
31356,45396308,2018-03-14 19:38:55,500,2017,1,12
31357,45396308,2018-04-13 01:51:42,350,2017,2,11
31358,45396308,2018-04-14 20:30:45,500,2017,2,12
31359,45396308,2018-04-15 02:10:09,500,2017,2,13
31360,45396308,2019-04-21 04:04:19,750,2018,2,19
31361,45396308,2018-03-15 23:43:01,450,2017,1,13
31362,45396308,2018-03-16 05:00:55,150,2017,1,14
31363,45396308,2018-03-16 05:14:36,400,2017,1,14
31364,45396308,2019-09-30 03:53:02,150,2018,7,31
31366,45404122,2018-08-10 22:40:55,150,2017,6,10
31367,45404122,2018-09-06 19:07:43,500,2017,7,7
31368,45404122,2018-09-07 05:27:38,500,2017,7,8
31369,45404122,2018-10-08 00:00:55,500,2017,8,8
31370,45404122,2018-10-11 21:51:04,500,2017,8,11
31371,45404122,2018-10-18 09:51:12,500,2017,8,18
31372,45404122,2018-11-11 04:03:10,500,2017,9,11
31373,45404122,2018-07-13 18:21:12,500,2017,5,13
31374,45404122,2018-07-16 01:01:13,500,2017,5,16
31375,45404122,2019-11-11 19:02:46,300,2018,9,11
31376,45404122,2018-06-04 03:31:40,150,2017,4,4
31377,45404122,2018-06-07 02:21:24,150,2017,4,7
31378,45404122,2018-06-19 20:13:27,150,2017,4,19
31379,45404122,2018-12-25 04:23:20,500,2017,10,25
31380,45404122,2019-01-26 04:35:09,150,2017,11,26
