,UID,payment_date,amount,YEAR,MONTH,DAY,item,num
23869,44007632,2018-10-06 03:14:43,500,2017,8,6,4,20.0
23871,44007632,2018-03-16 09:19:19,500,2017,1,14,2,20.0
23872,44007632,2019-05-11 01:51:50,500,2018,3,11,1,20.0
23873,44007632,2019-05-11 01:52:22,500,2018,3,11,6,20.0
23874,44007632,2019-05-11 01:52:45,500,2018,3,11,6,20.0
23875,44007632,2019-05-11 01:51:50,500,2018,3,11,6,20.0
23876,44007632,2019-05-11 01:52:22,500,2018,3,11,5,20.0
23877,44007632,2019-05-11 01:52:45,500,2018,3,11,6,20.0
23878,44007632,2019-10-19 06:19:18,500,2018,8,19,1,20.0
23879,44007632,2019-10-19 06:19:52,500,2018,8,19,6,20.0
23881,4481408,2018-08-17 04:19:59,25,2017,6,17,2,1.0
23883,4481408,2018-09-03 06:00:28,25,2017,7,4,2,1.0
23885,4481408,2018-09-13 07:48:50,25,2017,7,14,3,1.0
23887,4481408,2019-04-27 05:21:17,60,2018,2,25,3,2.4
23888,4481408,2019-07-25 03:27:54,90,2018,5,25,1,3.6
23890,4481408,2019-03-07 05:54:24,25,2018,1,5,5,1.0
23893,4481408,2019-01-26 23:38:41,25,2017,11,26,2,1.0
23895,4481408,2019-10-04 05:43:54,60,2018,8,4,2,2.4
23896,4481408,2019-02-08 07:31:56,300,2017,12,9,3,12.0
23898,4481408,2019-02-11 01:56:39,25,2017,12,12,6,1.0
23899,4481408,2018-03-18 07:09:19,500,2017,1,16,3,20.0
23901,4481408,2019-01-19 03:08:19,25,2017,11,19,2,1.0
23903,4481408,2018-06-27 07:48:59,25,2017,4,27,5,1.0
23904,4481408,2019-01-03 06:44:00,60,2017,11,3,5,2.4
23906,4481408,2019-02-24 06:16:08,25,2017,12,25,3,1.0
23909,4481408,2018-12-08 09:04:43,25,2017,10,8,4,1.0
23910,4481408,2018-04-30 06:14:34,25,2017,2,28,5,1.0
23913,4481408,2018-05-20 07:18:32,25,2017,3,20,5,1.0
23914,4481408,2018-03-25 07:35:26,25,2017,1,23,4,1.0
23917,4481408,2018-11-03 07:57:21,25,2017,9,3,4,1.0
23918,4481408,2018-11-23 08:28:12,25,2017,9,23,6,1.0
23920,17058064,2019-11-01 23:24:12,300,2018,9,1,2,12.0
23921,17058064,2019-11-09 01:16:10,300,2018,9,9,3,12.0
23922,17058064,2019-10-29 22:02:28,150,2018,8,29,2,6.0
23923,1368368,2019-08-20 09:46:36,350,2018,6,20,5,14.0
23924,1368368,2019-08-20 09:46:53,300,2018,6,20,1,12.0
23925,1368368,2019-08-20 09:38:15,150,2018,6,20,6,6.0
23926,1368368,2019-08-20 09:38:55,500,2018,6,20,2,20.0
23927,1368368,2019-08-20 09:39:28,50,2018,6,20,2,2.0
23928,1368368,2019-08-20 09:39:53,50,2018,6,20,4,2.0
23929,1368368,2019-08-20 09:40:36,50,2018,6,20,6,2.0
23930,1368368,2019-08-20 09:41:19,150,2018,6,20,1,6.0
23931,1368368,2019-08-20 09:35:10,150,2018,6,20,2,6.0
23932,1368368,2019-08-20 09:35:43,350,2018,6,20,4,14.0
23933,1368368,2019-08-20 09:36:10,50,2018,6,20,4,2.0
23934,1368368,2019-08-20 09:36:40,50,2018,6,20,4,2.0
23935,1368368,2019-08-20 09:37:06,50,2018,6,20,2,2.0
23936,1368368,2019-08-20 09:37:22,50,2018,6,20,1,2.0
23940,1368368,2019-08-20 09:33:31,150,2018,6,20,4,6.0
23941,1368368,2019-08-20 09:34:11,150,2018,6,20,4,6.0
23942,1368368,2019-08-20 09:34:38,50,2018,6,20,4,2.0
24003,1368368,2018-10-20 07:29:49,300,2017,8,20,5,12.0
24025,1490000,2019-02-28 18:15:46,150,2017,12,29,4,6.0
24026,1490000,2019-02-28 18:17:42,150,2017,12,29,1,6.0
24027,1490000,2019-04-18 19:59:44,150,2018,2,16,3,6.0
24028,1490000,2019-04-12 09:07:16,150,2018,2,10,5,6.0
24029,1490000,2019-04-12 09:08:55,150,2018,2,10,5,6.0
24030,1490000,2019-02-10 17:37:49,450,2017,12,11,5,18.0
24031,1490000,2019-11-02 02:56:24,150,2018,9,2,3,6.0
24032,1490000,2019-11-02 03:01:18,150,2018,9,2,4,6.0
24033,1490000,2019-11-23 04:42:15,150,2018,9,23,2,6.0
24034,1490000,2019-11-23 05:32:48,150,2018,9,23,1,6.0
24035,1490000,2019-03-16 23:20:07,150,2018,1,14,5,6.0
24036,1490000,2019-03-16 23:24:45,150,2018,1,14,6,6.0
24037,1490000,2019-03-16 23:27:44,150,2018,1,14,1,6.0
24038,1490000,2019-06-28 13:34:42,150,2018,4,28,4,6.0
24039,1490000,2019-06-28 13:49:21,150,2018,4,28,6,6.0
24040,1490000,2019-08-17 07:21:35,150,2018,6,17,1,6.0
24041,1576832,2019-05-31 01:10:35,150,2018,3,31,6,6.0
24042,1576832,2019-02-04 03:48:57,400,2017,12,5,5,16.0
24043,1576832,2019-02-06 04:20:48,300,2017,12,7,4,12.0
24044,1576832,2019-07-05 04:18:43,500,2018,5,5,4,20.0
24046,1576832,2019-08-06 03:36:56,500,2018,6,6,3,20.0
24047,1576832,2019-09-06 03:55:45,500,2018,7,7,6,20.0
24048,1576832,2019-10-26 03:54:46,150,2018,8,26,3,6.0
24051,1680128,2018-03-18 17:53:54,400,2017,1,16,5,16.0
24055,1680128,2018-07-11 21:49:37,350,2017,5,11,1,14.0
24057,1680128,2019-10-14 20:06:46,500,2018,8,14,4,20.0
24058,19951296,2019-10-03 06:38:52,300,2018,8,3,3,12.0
24063,45334151,2019-09-19 12:39:18,500,2018,7,20,1,20.0
24064,45334151,2019-09-19 13:07:29,500,2018,7,20,5,20.0
24090,45336067,2019-07-12 22:40:04,300,2018,5,12,5,12.0
24102,45336067,2018-05-10 00:57:24,500,2017,3,10,4,20.0
24104,45336067,2018-11-04 22:31:52,500,2017,9,4,2,20.0
24121,45339478,2018-06-15 20:38:41,500,2017,4,15,5,20.0
24122,45339478,2018-06-29 23:25:13,500,2017,4,29,4,20.0
24123,45339478,2019-04-21 20:24:30,150,2018,2,19,1,6.0
24124,45339478,2019-04-21 20:32:13,50,2018,2,19,4,2.0
24125,45339478,2019-09-30 19:50:08,50,2018,7,31,6,2.0
24126,45339478,2019-11-13 18:19:00,50,2018,9,13,1,2.0
24127,45339478,2019-04-25 21:19:39,300,2018,2,23,6,12.0
24131,45351667,2019-06-22 19:56:07,150,2018,4,22,5,6.0
24133,45351667,2019-08-19 23:31:57,25,2018,6,19,5,1.0
24135,45351667,2019-10-17 08:21:19,25,2018,8,17,4,1.0
24136,45351667,2019-08-19 23:40:45,50,2018,6,19,5,2.0
24137,45351667,2019-08-19 23:42:11,50,2018,6,19,5,2.0
24139,45351667,2019-10-11 04:41:12,25,2018,8,11,6,1.0
24140,45351667,2019-10-17 08:21:19,25,2018,8,17,2,1.0
24142,45285409,2019-08-12 23:52:20,500,2018,6,12,1,20.0
24143,45285409,2019-11-03 20:06:19,300,2018,9,3,6,12.0
24144,45285409,2019-11-08 18:48:41,350,2018,9,8,3,14.0
24145,45285409,2019-11-08 18:49:54,350,2018,9,8,5,14.0
24146,45285409,2019-07-12 23:55:36,500,2018,5,12,2,20.0
24147,45285409,2019-10-05 04:46:53,300,2018,8,5,2,12.0
24148,45285409,2019-09-12 03:38:50,500,2018,7,13,3,20.0
24152,45292038,2018-10-15 16:04:18,500,2017,8,15,6,20.0
24154,45292038,2018-03-22 17:49:34,500,2017,1,20,5,20.0
24156,45292038,2019-03-04 01:23:49,300,2018,1,2,5,12.0
24161,1790720,2018-11-23 21:07:22,500,2017,9,23,6,20.0
24162,1790720,2018-11-22 04:44:55,500,2017,9,22,3,20.0
24164,1790720,2018-11-26 08:43:19,150,2017,9,26,4,6.0
24165,1790720,2019-09-20 03:49:56,150,2018,7,21,2,6.0
24166,1790720,2019-09-21 20:36:41,300,2018,7,22,1,12.0
24167,1790720,2019-02-17 03:21:32,500,2017,12,18,4,20.0
24168,1790720,2019-02-18 07:08:02,500,2017,12,19,3,20.0
24169,1790720,2018-11-03 15:17:19,500,2017,9,3,4,20.0
24170,1790720,2019-05-11 18:10:10,500,2018,3,11,5,20.0
24171,1790720,2019-08-08 21:03:31,350,2018,6,8,3,14.0
24172,1790720,2019-11-03 23:38:05,300,2018,9,3,2,12.0
24173,1790720,2018-06-01 00:24:07,500,2017,4,1,5,20.0
24174,1790720,2018-12-03 07:08:35,500,2017,10,3,6,20.0
24175,1790720,2019-02-27 02:54:14,300,2017,12,28,6,12.0
24177,1790720,2019-04-06 01:44:58,500,2018,2,4,1,20.0
24179,1790720,2018-11-26 08:44:36,500,2017,9,26,3,20.0
24180,1790720,2018-11-26 23:43:19,500,2017,9,26,1,20.0
24181,1790720,2018-11-27 09:47:39,500,2017,9,27,1,20.0
24182,1790720,2018-11-29 17:23:51,500,2017,9,29,2,20.0
24185,1838752,2018-10-24 07:47:27,150,2017,8,24,1,6.0
24188,1838752,2019-02-21 20:51:04,500,2017,12,22,6,20.0
24189,1838752,2019-02-25 01:25:19,500,2017,12,26,3,20.0
24192,1838752,2019-10-12 04:11:55,500,2018,8,12,3,20.0
24197,1838752,2019-09-21 00:41:09,500,2018,7,22,3,20.0
24199,1838752,2019-09-03 04:35:22,500,2018,7,4,2,20.0
24200,1838752,2019-09-07 03:52:41,500,2018,7,8,4,20.0
24201,1838752,2019-09-09 20:12:10,300,2018,7,10,6,12.0
24202,1838752,2019-10-09 07:45:43,500,2018,8,9,4,20.0
24203,1838752,2019-04-15 07:15:20,500,2018,2,13,1,20.0
24205,1838752,2019-09-19 19:14:14,300,2018,7,20,1,12.0
24209,1838752,2019-08-25 20:30:37,500,2018,6,25,3,20.0
24210,1838752,2019-08-29 02:24:18,500,2018,6,29,5,20.0
24211,1838752,2019-10-04 21:58:54,500,2018,8,4,1,20.0
24212,1838752,2019-10-05 01:08:00,500,2018,8,5,5,20.0
24215,1838752,2019-03-29 06:14:01,300,2018,1,27,4,12.0
24217,1838752,2019-08-20 03:27:39,500,2018,6,20,1,20.0
24218,1838752,2019-08-23 06:26:22,500,2018,6,23,3,20.0
24219,1838752,2019-08-25 09:46:57,400,2018,6,25,2,16.0
24220,1838752,2019-08-25 09:48:14,400,2018,6,25,1,16.0
24222,1838752,2019-02-05 20:53:37,350,2017,12,6,3,14.0
24223,1838752,2019-02-05 20:54:55,350,2017,12,6,2,14.0
24224,1838752,2019-02-07 22:52:22,300,2017,12,8,1,12.0
24225,1838752,2019-02-15 03:30:06,500,2017,12,16,3,20.0
24226,1838752,2019-01-31 03:21:10,300,2017,12,1,3,12.0
24227,1838752,2019-02-26 22:26:06,500,2017,12,27,1,20.0
24232,1838752,2019-04-01 00:08:01,500,2018,1,30,2,20.0
24233,27812464,2018-07-31 02:19:59,150,2017,5,31,1,6.0
24234,27812464,2018-08-06 18:39:24,150,2017,6,6,1,6.0
24235,27812464,2018-06-09 20:25:11,150,2017,4,9,5,6.0
24236,20193680,2018-10-22 02:41:15,50,2017,8,22,6,2.0
24237,20193680,2019-04-05 05:30:49,150,2018,2,3,1,6.0
24238,20193680,2019-04-07 20:38:15,50,2018,2,5,6,2.0
24239,20193680,2019-07-12 21:48:59,150,2018,5,12,6,6.0
24240,20193680,2019-02-17 03:04:09,50,2017,12,18,6,2.0
24241,20193680,2019-06-21 20:34:57,150,2018,4,21,2,6.0
24242,20193680,2019-09-29 20:36:17,150,2018,7,30,1,6.0
24243,20193680,2019-11-01 04:59:32,150,2018,9,1,6,6.0
24244,20193680,2019-09-16 21:28:24,300,2018,7,17,4,12.0
24245,20193680,2019-09-03 23:42:40,300,2018,7,4,3,12.0
24246,20193680,2019-09-06 21:23:35,150,2018,7,7,2,6.0
24249,20604560,2018-04-12 05:53:45,50,2017,2,10,2,2.0
24250,20604560,2018-04-12 05:56:46,50,2017,2,10,6,2.0
24251,20604560,2018-04-12 05:59:07,300,2017,2,10,5,12.0
24252,20604560,2018-04-12 06:01:28,300,2017,2,10,2,12.0
24258,20604560,2018-04-12 06:02:48,300,2017,2,10,3,12.0
24260,20604560,2018-04-21 04:40:02,500,2017,2,19,6,20.0
24261,20604560,2018-04-29 03:08:25,500,2017,2,27,3,20.0
24301,45326825,2018-12-19 02:09:44,500,2017,10,19,3,20.0
24329,32366544,2019-04-16 04:09:31,150,2018,2,14,4,6.0
24330,32366544,2019-05-26 03:10:37,150,2018,3,26,6,6.0
24331,32366544,2019-10-02 04:30:36,300,2018,8,2,5,12.0
24333,32561040,2018-08-27 19:45:12,300,2017,6,27,4,12.0
24347,32561040,2018-11-05 20:42:12,450,2017,9,5,2,18.0
24367,32561040,2018-10-29 03:40:25,350,2017,8,29,2,14.0
24374,32561040,2018-10-04 22:15:09,150,2017,8,4,6,6.0
24378,32561040,2018-10-21 20:40:36,450,2017,8,21,4,18.0
24379,45157114,2019-08-03 03:41:48,500,2018,6,3,6,20.0
24380,45157114,2019-10-02 01:23:47,500,2018,8,2,5,20.0
24381,45157114,2019-11-12 22:30:21,450,2018,9,12,5,18.0
24382,45157114,2019-08-28 22:00:10,450,2018,6,28,5,18.0
24383,45157114,2019-07-18 21:11:09,350,2018,5,18,5,14.0
24384,45157114,2019-10-20 22:19:20,500,2018,8,20,2,20.0
24386,45164511,2018-08-10 02:11:36,500,2017,6,10,5,20.0
24389,45164511,2018-09-05 02:01:15,450,2017,7,6,5,18.0
24427,45164511,2018-07-19 22:06:47,500,2017,5,19,2,20.0
24430,45164511,2018-07-20 17:13:15,500,2017,5,20,3,20.0
24450,45164511,2019-05-13 00:16:36,500,2018,3,13,2,20.0
24468,45164511,2019-03-20 00:18:23,500,2018,1,18,2,20.0
24487,45164511,2019-02-15 07:28:46,500,2017,12,16,4,20.0
24503,45164511,2019-01-22 20:38:41,300,2017,11,22,3,12.0
24511,45164511,2019-04-30 16:57:45,500,2018,2,28,5,20.0
24514,45164511,2019-01-19 03:06:30,500,2017,11,19,6,20.0
24520,45164511,2019-04-29 21:53:33,500,2018,2,27,4,20.0
24523,45164511,2018-12-26 02:54:04,400,2017,10,26,2,16.0
24528,45164511,2018-04-02 04:58:31,500,2017,1,31,3,20.0
24533,45164511,2018-10-30 02:43:18,50,2017,8,30,4,2.0
24535,37150112,2019-11-08 06:13:37,500,2018,9,8,1,20.0
24536,37150112,2019-11-08 06:14:30,50,2018,9,8,3,2.0
24537,37150112,2019-11-08 06:15:21,50,2018,9,8,5,2.0
24538,37150112,2019-11-24 17:01:46,500,2018,9,24,3,20.0
24540,37150112,2019-10-19 16:47:45,750,2018,8,19,4,30.0
24541,37150112,2019-10-20 01:28:33,500,2018,8,20,6,20.0
24542,37150112,2019-10-21 03:38:29,300,2018,8,21,6,12.0
24543,37150112,2019-10-25 06:08:40,150,2018,8,25,2,6.0
24544,37150112,2019-10-25 17:22:11,150,2018,8,25,6,6.0
24547,37254800,2019-05-02 01:59:27,50,2018,3,2,4,2.0
24548,37254800,2019-05-09 03:06:05,150,2018,3,9,5,6.0
24549,37254800,2019-05-02 01:59:27,50,2018,3,2,6,2.0
24550,37254800,2019-05-09 03:06:05,150,2018,3,9,4,6.0
24552,37254800,2019-08-18 23:04:46,50,2018,6,18,1,2.0
24553,37254800,2019-09-17 07:32:13,50,2018,7,18,5,2.0
24554,37254800,2019-04-28 00:00:36,500,2018,2,26,1,20.0
24555,37254800,2019-10-20 03:38:48,90,2018,8,20,3,3.6
24556,37254800,2019-05-19 03:07:45,150,2018,3,19,2,6.0
24557,37254800,2019-07-30 01:12:33,150,2018,5,30,2,6.0
24558,37254800,2019-08-11 03:05:24,300,2018,6,11,2,12.0
24559,37254800,2019-06-05 18:16:46,300,2018,4,5,1,12.0
24560,37254800,2019-11-16 00:21:25,300,2018,9,16,4,12.0
24561,37254800,2019-01-28 06:28:43,50,2017,11,28,5,2.0
24562,37254800,2019-03-21 23:36:59,50,2018,1,19,4,2.0
24564,37254800,2019-06-14 18:21:34,150,2018,4,14,3,6.0
24565,37254800,2019-06-21 17:42:17,150,2018,4,21,5,6.0
24568,37254800,2019-05-14 01:37:17,450,2018,3,14,2,18.0
24572,37254800,2019-04-17 04:06:49,500,2018,2,15,3,20.0
24573,37254800,2019-06-01 22:38:10,50,2018,4,1,4,2.0
24582,37266384,2019-07-11 04:25:27,300,2018,5,11,2,12.0
24585,37266384,2019-08-25 06:06:34,350,2018,6,25,3,14.0
24610,37266384,2018-03-25 05:16:55,500,2017,1,23,2,20.0
24611,45191388,2018-04-11 23:37:34,500,2017,2,9,4,20.0
24612,45191388,2019-05-17 04:02:27,500,2018,3,17,6,20.0
24613,45191388,2019-11-22 05:48:19,500,2018,9,22,2,20.0
24614,45395523,2018-10-02 06:48:57,500,2017,8,2,5,20.0
24615,45395523,2018-10-26 04:18:03,500,2017,8,26,1,20.0
24617,45395523,2018-03-22 17:26:18,500,2017,1,20,5,20.0
24620,44396032,2018-09-21 22:03:55,500,2017,7,22,5,20.0
24621,44396032,2018-03-09 02:45:02,300,2017,1,7,1,12.0
24622,44396032,2018-03-29 18:25:20,500,2017,1,27,3,20.0
24652,44396032,2018-03-16 23:26:11,400,2017,1,14,3,16.0
24657,44396032,2018-05-24 17:13:38,150,2017,3,24,3,6.0
24658,44396032,2018-05-24 17:14:49,450,2017,3,24,3,18.0
24659,44396032,2018-06-04 21:35:57,450,2017,4,4,5,18.0
24660,44396032,2018-06-22 19:11:32,300,2017,4,22,3,12.0
24661,44396032,2018-07-06 19:40:42,450,2017,5,6,2,18.0
24667,44396032,2018-04-27 20:43:09,500,2017,2,25,4,20.0
24675,36978672,2019-05-30 09:06:34,300,2018,3,30,4,12.0
24677,36978672,2019-08-05 18:36:20,300,2018,6,5,3,12.0
24678,36978672,2019-07-03 04:37:09,300,2018,5,3,2,12.0
24679,36978672,2019-11-22 21:55:07,300,2018,9,22,6,12.0
24680,36978672,2019-09-17 04:22:11,350,2018,7,18,3,14.0
24683,5529376,2018-03-28 08:15:29,25,2017,1,26,3,1.0
24686,5529376,2018-04-07 03:18:00,25,2017,2,5,4,1.0
24688,5529376,2018-05-09 05:18:58,25,2017,3,9,2,1.0
24691,5529376,2019-10-11 05:21:45,60,2018,8,11,2,2.4
24692,5529376,2019-10-11 07:51:17,200,2018,8,11,4,8.0
24694,5529376,2019-11-07 03:25:31,200,2018,9,7,1,8.0
24695,5529376,2019-11-26 07:12:14,200,2018,9,26,6,8.0
24698,5529376,2019-11-26 07:51:50,25,2018,9,26,4,1.0
24699,5529376,2019-10-07 07:48:22,90,2018,8,7,5,3.6
24700,5529376,2019-05-17 09:02:55,60,2018,3,17,2,2.4
24702,5529376,2019-05-26 03:52:09,90,2018,3,26,1,3.6
24704,5529376,2019-11-06 08:19:12,25,2018,9,6,5,1.0
24708,5529376,2019-04-19 08:01:49,200,2018,2,17,5,8.0
24709,5529376,2019-04-19 10:45:10,90,2018,2,17,5,3.6
24713,5529376,2018-03-18 08:07:40,500,2017,1,16,1,20.0
24714,5529376,2019-05-03 21:42:59,90,2018,3,3,2,3.6
24716,5529376,2019-05-03 21:49:31,25,2018,3,3,4,1.0
24723,45164511,2018-10-04 02:15:39,500,2017,8,4,4,20.0
24724,45164511,2018-10-17 03:08:29,150,2017,8,17,1,6.0
24734,45164511,2018-09-08 23:51:17,450,2017,7,9,2,18.0
24735,45164511,2018-09-08 23:52:08,450,2017,7,9,3,18.0
24736,45164511,2018-09-11 02:31:57,500,2017,7,12,5,20.0
24739,45164511,2018-09-12 02:20:05,500,2017,7,13,4,20.0
24740,29346352,2019-09-29 05:27:36,50,2018,7,30,5,2.0
24741,29346352,2019-11-10 06:45:17,50,2018,9,10,4,2.0
24742,29346352,2019-09-14 15:53:52,300,2018,7,15,2,12.0
24743,29346352,2019-10-09 05:26:40,300,2018,8,9,6,12.0
24744,29346352,2019-10-18 05:03:28,150,2018,8,18,4,6.0
24748,41993152,2019-10-10 08:20:31,50,2018,8,10,1,2.0
24749,41993152,2019-10-12 02:53:08,50,2018,8,12,2,2.0
24750,45387143,2018-08-27 19:07:41,500,2017,6,27,3,20.0
24751,45387143,2018-08-31 20:05:28,500,2017,7,1,1,20.0
24752,45387143,2018-03-15 00:49:02,500,2017,1,13,1,20.0
24753,45387143,2018-03-22 02:03:53,150,2017,1,20,3,6.0
24754,45387143,2018-03-27 01:33:36,150,2017,1,25,3,6.0
24755,45387143,2018-03-27 20:20:43,500,2017,1,25,1,20.0
24757,45387143,2019-10-21 19:51:24,400,2018,8,21,6,16.0
24758,45387143,2019-04-28 00:53:32,500,2018,2,26,2,20.0
24760,45387143,2019-10-16 07:47:16,150,2018,8,16,2,6.0
24761,45387143,2019-07-19 01:10:22,450,2018,5,19,5,18.0
24762,45387143,2019-10-16 19:59:28,50,2018,8,16,5,2.0
24764,45387143,2019-11-05 21:15:47,500,2018,9,5,2,20.0
24765,45387143,2019-08-05 21:06:41,500,2018,6,5,2,20.0
24766,45387143,2019-08-18 19:44:02,300,2018,6,18,5,12.0
24767,45387143,2019-08-21 01:33:44,500,2018,6,21,4,20.0
24768,45387143,2019-08-26 06:39:51,500,2018,6,26,6,20.0
24769,45387143,2019-08-27 06:53:59,500,2018,6,27,3,20.0
24770,45387143,2019-09-27 00:45:23,500,2018,7,28,2,20.0
24772,45387143,2019-07-05 18:53:41,150,2018,5,5,1,6.0
24773,45387143,2019-07-08 00:46:34,450,2018,5,8,1,18.0
24775,45387143,2019-11-05 00:30:54,300,2018,9,5,1,12.0
24776,45387143,2019-06-29 08:37:34,50,2018,4,29,4,2.0
24777,45387143,2019-07-03 03:07:03,450,2018,5,3,6,18.0
24778,45387143,2019-03-21 00:37:08,500,2018,1,19,2,20.0
24779,45387143,2019-03-25 00:17:36,500,2018,1,23,5,20.0
24780,45387143,2019-08-14 21:44:15,500,2018,6,14,5,20.0
24781,45387143,2019-09-27 00:04:59,500,2018,7,28,3,20.0
24782,45387143,2019-04-08 00:40:20,500,2018,2,6,5,20.0
24783,45387143,2019-04-10 00:50:32,300,2018,2,8,3,12.0
24784,45387143,2019-03-18 01:01:16,300,2018,1,16,5,12.0
24786,45387143,2019-06-10 07:10:47,350,2018,4,10,2,14.0
24787,45387143,2019-06-26 03:17:19,500,2018,4,26,4,20.0
24788,45387143,2018-04-09 02:40:26,500,2017,2,7,1,20.0
24791,45387143,2018-03-17 01:51:07,150,2017,1,15,4,6.0
24792,45387143,2019-05-01 00:36:19,500,2018,3,1,1,20.0
24793,45387143,2019-04-03 20:34:22,500,2018,2,1,2,20.0
24794,45395331,2019-04-21 07:42:04,350,2018,2,19,4,14.0
24795,45395331,2019-10-05 21:45:39,50,2018,8,5,4,2.0
24796,33427872,2018-10-13 04:29:13,350,2017,8,13,2,14.0
24797,33427872,2018-12-09 22:36:19,500,2017,10,9,1,20.0
24798,33427872,2018-04-23 19:43:44,150,2017,2,21,5,6.0
24799,33427872,2018-06-08 19:39:30,500,2017,4,8,4,20.0
24800,33427872,2018-07-08 23:20:28,150,2017,5,8,5,6.0
24801,33427872,2019-01-03 00:17:19,500,2017,11,3,6,20.0
24802,33427872,2019-07-22 04:43:27,150,2018,5,22,3,6.0
24803,33427872,2019-10-19 00:13:50,150,2018,8,19,4,6.0
24804,33427872,2019-06-18 05:05:52,300,2018,4,18,4,12.0
24805,33427872,2019-07-04 16:28:48,300,2018,5,4,3,12.0
24806,33427872,2019-07-05 20:19:19,150,2018,5,5,5,6.0
24808,33427872,2019-11-17 19:46:42,150,2018,9,17,6,6.0
24809,33427872,2019-09-22 05:50:31,150,2018,7,23,2,6.0
24811,33427872,2019-01-24 06:08:22,150,2017,11,24,1,6.0
24812,33427872,2019-04-29 20:32:21,500,2018,2,27,1,20.0
24813,33427872,2019-05-26 02:30:21,500,2018,3,26,6,20.0
24814,33427872,2019-08-20 20:22:09,150,2018,6,20,6,6.0
24815,33427872,2019-06-18 05:04:05,300,2018,4,18,5,12.0
24819,5880000,2019-11-23 20:34:42,150,2018,9,23,3,6.0
24822,45322020,2019-01-18 11:08:34,50,2017,11,18,1,2.0
24823,45322020,2019-01-18 11:09:25,150,2017,11,18,3,6.0
24833,45323052,2018-03-05 03:27:31,300,2017,1,3,2,12.0
24834,45323052,2018-03-06 20:02:58,500,2017,1,4,4,20.0
24835,45323052,2018-08-29 07:54:34,150,2017,6,29,6,6.0
24836,45323052,2018-09-25 05:55:41,150,2017,7,26,3,6.0
24837,45323052,2018-10-29 04:03:41,50,2017,8,29,3,2.0
24838,45323052,2018-10-29 04:05:22,150,2017,8,29,6,6.0
24839,45323052,2019-06-10 00:38:49,150,2018,4,10,5,6.0
24840,45323052,2019-11-20 07:27:24,150,2018,9,20,5,6.0
24841,45323052,2019-09-20 02:56:26,150,2018,7,21,4,6.0
24842,45323052,2019-04-29 01:44:54,400,2018,2,27,4,16.0
24843,45323052,2019-10-21 05:52:01,150,2018,8,21,5,6.0
24844,45323052,2019-05-06 03:17:41,450,2018,3,6,1,18.0
24845,45323052,2019-05-06 03:17:41,450,2018,3,6,3,18.0
24846,45323052,2019-04-10 02:23:39,150,2018,2,8,3,6.0
24847,45323052,2019-08-21 07:07:58,150,2018,6,21,2,6.0
24848,45323052,2019-03-11 06:37:41,150,2018,1,9,6,6.0
24849,45323052,2019-01-07 05:56:39,150,2017,11,7,5,6.0
24850,45323052,2018-12-07 14:46:03,150,2017,10,7,5,6.0
24851,45323052,2018-04-05 09:43:02,500,2017,2,3,6,20.0
24852,45323052,2018-04-29 07:11:40,300,2017,2,27,3,12.0
24853,45323052,2018-06-17 07:32:52,300,2017,4,17,2,12.0
24854,45323052,2018-07-10 02:33:52,300,2017,5,10,2,12.0
24855,45323052,2019-02-10 04:34:46,150,2017,12,11,2,6.0
24856,9521712,2018-12-24 03:25:27,150,2017,10,24,5,6.0
24857,9521712,2019-02-13 04:15:25,150,2017,12,14,1,6.0
24858,9521712,2019-02-15 06:45:31,300,2017,12,16,4,12.0
24859,9521712,2019-10-21 05:20:39,150,2018,8,21,6,6.0
24860,14992544,2018-07-24 22:54:20,50,2017,5,24,1,2.0
24861,14992544,2019-10-04 02:21:55,50,2018,8,4,1,2.0
24867,32029472,2018-05-30 17:16:18,500,2017,3,30,1,20.0
24873,32029472,2019-10-07 21:34:58,50,2018,8,7,6,2.0
24878,45369141,2018-04-07 07:01:01,500,2017,2,5,5,20.0
24879,45369141,2018-06-21 23:57:53,150,2017,4,21,1,6.0
24881,32541136,2019-11-09 18:44:29,150,2018,9,9,6,6.0
24882,45324249,2018-04-15 23:14:15,500,2017,2,13,5,20.0
24883,45324249,2018-03-16 22:23:21,500,2017,1,14,2,20.0
24887,45327226,2019-07-06 01:58:40,400,2018,5,6,3,16.0
24888,45327226,2018-12-15 21:31:30,150,2017,10,15,2,6.0
24889,45327226,2018-12-23 02:38:09,50,2017,10,23,2,2.0
24890,45327226,2019-03-08 22:17:46,500,2018,1,6,5,20.0
24891,45327226,2019-03-12 20:04:00,300,2018,1,10,5,12.0
24892,45327226,2019-02-14 18:59:51,500,2017,12,15,2,20.0
24893,45327226,2019-02-18 16:16:41,150,2017,12,19,1,6.0
24894,45327226,2019-02-18 16:17:52,150,2017,12,19,1,6.0
24895,45327226,2019-06-14 17:51:48,150,2018,4,14,4,6.0
24896,45327226,2019-05-29 20:46:17,150,2018,3,29,2,6.0
24897,45327226,2019-06-05 23:58:32,150,2018,4,5,3,6.0
24898,45327226,2019-03-23 01:11:08,150,2018,1,21,1,6.0
24899,45327226,2019-08-14 20:30:51,150,2018,6,14,3,6.0
24900,45327226,2019-01-26 21:16:46,150,2017,11,26,5,6.0
24901,45327226,2019-02-02 20:45:03,150,2017,12,3,6,6.0
24902,45327226,2019-05-08 16:41:56,50,2018,3,8,2,2.0
24903,45327226,2019-04-10 19:40:55,150,2018,2,8,3,6.0
